country_code,media_source,earnings,user_count,date,cost
SL,Facebook Ads,0.0,0.0,2020-07-13,1.09
SM,Facebook Ads,0.0,0.0,2020-07-13,0.04
SN,Facebook Ads,0.0,0.0,2020-07-13,2.48
SO,Facebook Ads,0.0,0.0,2020-07-13,0.88
SR,Facebook Ads,0.0,0.0,2020-07-13,0.31
SS,Facebook Ads,0.0,0.0,2020-07-13,0.38
ST,Facebook Ads,0.0,0.0,2020-07-13,0.04
SX,Facebook Ads,0.0,0.0,2020-07-13,0.34
SZ,Facebook Ads,0.0,0.0,2020-07-13,0.19
TC,Facebook Ads,0.0,0.0,2020-07-13,0.56
TD,Facebook Ads,0.0,0.0,2020-07-13,0.45
TG,Facebook Ads,0.0,0.0,2020-07-13,0.54
TJ,Facebook Ads,0.0,0.0,2020-07-13,0.13
TL,Facebook Ads,0.0,0.0,2020-07-13,0.07
TM,Facebook Ads,0.0,0.0,2020-07-13,0.09
TN,Facebook Ads,0.0,0.0,2020-07-13,1.58
TO,Facebook Ads,0.0,0.0,2020-07-13,0.02
TT,Facebook Ads,0.0,0.0,2020-07-13,2.37
TV,Facebook Ads,0.0,0.0,2020-07-13,0.0
TZ,Facebook Ads,0.0,0.0,2020-07-13,6.4
UY,Facebook Ads,0.0,0.0,2020-07-13,2.18
UZ,Facebook Ads,0.0,0.0,2020-07-13,1.0
VA,Facebook Ads,0.0,0.0,2020-07-13,0.0
VC,Facebook Ads,0.0,0.0,2020-07-13,0.2
VE,Facebook Ads,0.0,0.0,2020-07-13,0.88
VG,Facebook Ads,0.0,0.0,2020-07-13,0.25
VI,Facebook Ads,0.0,0.0,2020-07-13,0.29
VU,Facebook Ads,0.0,0.0,2020-07-13,0.07
WF,Facebook Ads,0.0,0.0,2020-07-13,0.02
WS,Facebook Ads,0.0,0.0,2020-07-13,0.07
XK,Facebook Ads,0.0,0.0,2020-07-13,1.12
YE,Facebook Ads,0.0,0.0,2020-07-13,0.31
YT,Facebook Ads,0.0,0.0,2020-07-13,0.3
ZM,Facebook Ads,0.0,0.0,2020-07-13,1.3
ZW,Facebook Ads,0.0,0.0,2020-07-13,1.86
AD,Facebook Ads,0.0,0.0,2020-07-14,0.17
AF,Facebook Ads,0.0,0.0,2020-07-14,0.76
AG,Facebook Ads,0.0,0.0,2020-07-14,0.34
AI,Facebook Ads,0.0,0.0,2020-07-14,0.11
AL,Facebook Ads,0.0,0.0,2020-07-14,1.25
AM,Facebook Ads,0.0,0.0,2020-07-14,1.4
AQ,Facebook Ads,0.0,0.0,2020-07-14,0.0
AR,Facebook Ads,0.0,0.0,2020-07-14,17.23
AS,Facebook Ads,0.0,0.0,2020-07-14,0.32
AW,Facebook Ads,0.0,0.0,2020-07-14,0.33
AZ,Facebook Ads,0.0,0.0,2020-07-14,4.46
BA,Facebook Ads,0.0,0.0,2020-07-14,1.32
BB,Facebook Ads,0.0,0.0,2020-07-14,0.5
BD,Facebook Ads,0.0,0.0,2020-07-14,0.04
BF,Facebook Ads,0.0,0.0,2020-07-14,0.73
BG,Facebook Ads,0.0,0.0,2020-07-14,9.89
BH,Facebook Ads,0.0,0.0,2020-07-14,3.98
BI,Facebook Ads,0.0,0.0,2020-07-14,0.05
BJ,Facebook Ads,0.0,0.0,2020-07-14,0.66
BL,Facebook Ads,0.0,0.0,2020-07-14,0.13
BN,Facebook Ads,0.0,0.0,2020-07-14,1.13
BO,Facebook Ads,0.0,0.0,2020-07-14,0.52
BQ,Facebook Ads,0.0,0.0,2020-07-14,0.12
BS,Facebook Ads,0.0,0.0,2020-07-14,1.5
BT,Facebook Ads,0.0,0.0,2020-07-14,0.09
BW,Facebook Ads,0.0,0.0,2020-07-14,2.86
BY,Facebook Ads,0.0,0.0,2020-07-14,3.04
BZ,Facebook Ads,0.0,0.0,2020-07-14,0.35
CD,Facebook Ads,0.0,0.0,2020-07-14,0.96
CF,Facebook Ads,0.0,0.0,2020-07-14,0.09
CG,Facebook Ads,0.0,0.0,2020-07-14,0.28
CI,Facebook Ads,0.0,0.0,2020-07-14,1.07
CK,Facebook Ads,0.0,0.0,2020-07-14,0.03
CM,Facebook Ads,0.0,0.0,2020-07-14,0.5
CO,Facebook Ads,0.0,0.0,2020-07-14,9.8
CR,Facebook Ads,0.0,0.0,2020-07-14,8.78
CV,Facebook Ads,0.0,0.0,2020-07-14,0.29
CW,Facebook Ads,0.0,0.0,2020-07-14,0.21
CY,Facebook Ads,0.0,0.0,2020-07-14,3.22
DJ,Facebook Ads,0.0,0.0,2020-07-14,0.19
DM,Facebook Ads,0.0,0.0,2020-07-14,0.08
DZ,Facebook Ads,0.0,0.0,2020-07-14,1.18
EC,Facebook Ads,0.0,0.0,2020-07-14,3.18
EE,Facebook Ads,0.0,0.0,2020-07-14,0.99
ER,Facebook Ads,0.0,0.0,2020-07-14,0.0
ET,Facebook Ads,0.0,0.0,2020-07-14,0.19
FJ,Facebook Ads,0.0,0.0,2020-07-14,0.45
FK,Facebook Ads,0.0,0.0,2020-07-14,0.02
FM,Facebook Ads,0.0,0.0,2020-07-14,0.06
FO,Facebook Ads,0.0,0.0,2020-07-14,0.66
GA,Facebook Ads,0.0,0.0,2020-07-14,0.24
GB,Facebook Ads,0.0,0.0,2020-07-14,55.45
GD,Facebook Ads,0.0,0.0,2020-07-14,0.23
GE,Facebook Ads,0.0,0.0,2020-07-14,2.4
GF,Facebook Ads,0.0,0.0,2020-07-14,0.29
GG,Facebook Ads,0.0,0.0,2020-07-14,0.16
GI,Facebook Ads,0.0,0.0,2020-07-14,0.43
GL,Facebook Ads,0.0,0.0,2020-07-14,0.39
GM,Facebook Ads,0.0,0.0,2020-07-14,0.2
GN,Facebook Ads,0.0,0.0,2020-07-14,0.25
GP,Facebook Ads,0.0,0.0,2020-07-14,0.5
GQ,Facebook Ads,0.0,0.0,2020-07-14,0.08
GT,Facebook Ads,0.0,0.0,2020-07-14,1.22
GU,Facebook Ads,0.0,0.0,2020-07-14,1.13
GW,Facebook Ads,0.0,0.0,2020-07-14,0.01
GY,Facebook Ads,0.0,0.0,2020-07-14,0.8
HN,Facebook Ads,0.0,0.0,2020-07-14,1.07
HT,Facebook Ads,0.0,0.0,2020-07-14,0.69
ID,Facebook Ads,0.0,0.0,2020-07-14,12.04
IE,Facebook Ads,0.0,0.0,2020-07-14,19.56
IM,Facebook Ads,0.0,0.0,2020-07-14,0.22
IQ,Facebook Ads,0.0,0.0,2020-07-14,0.61
IS,Facebook Ads,0.0,0.0,2020-07-14,3.1
JE,Facebook Ads,0.0,0.0,2020-07-14,1.04
JM,Facebook Ads,0.0,0.0,2020-07-14,3.64
JO,Facebook Ads,0.0,0.0,2020-07-14,6.51
KE,Facebook Ads,0.0,0.0,2020-07-14,4.58
KG,Facebook Ads,0.0,0.0,2020-07-14,0.45
KH,Facebook Ads,0.0,0.0,2020-07-14,3.05
KI,Facebook Ads,0.0,0.0,2020-07-14,0.01
KM,Facebook Ads,0.0,0.0,2020-07-14,0.01
KN,Facebook Ads,0.0,0.0,2020-07-14,0.23
KY,Facebook Ads,0.0,0.0,2020-07-14,0.93
KZ,Facebook Ads,0.0,0.0,2020-07-14,5.73
LA,Facebook Ads,0.0,0.0,2020-07-14,0.8
LC,Facebook Ads,0.0,0.0,2020-07-14,0.28
LI,Facebook Ads,0.0,0.0,2020-07-14,0.23
LK,Facebook Ads,0.0,0.0,2020-07-14,0.81
LR,Facebook Ads,0.0,0.0,2020-07-14,0.59
LS,Facebook Ads,0.0,0.0,2020-07-14,0.18
LT,Facebook Ads,0.0,0.0,2020-07-14,0.63
LU,Facebook Ads,0.0,0.0,2020-07-14,4.7
LV,Facebook Ads,0.0,0.0,2020-07-14,0.83
LY,Facebook Ads,0.0,0.0,2020-07-14,0.46
MA,Facebook Ads,0.0,0.0,2020-07-14,2.88
MD,Facebook Ads,0.0,0.0,2020-07-14,2.63
ME,Facebook Ads,0.0,0.0,2020-07-14,1.26
MF,Facebook Ads,0.0,0.0,2020-07-14,0.08
MG,Facebook Ads,0.0,0.0,2020-07-14,0.47
MH,Facebook Ads,0.0,0.0,2020-07-14,0.07
MK,Facebook Ads,0.0,0.0,2020-07-14,1.73
ML,Facebook Ads,0.0,0.0,2020-07-14,0.57
MM,Facebook Ads,0.0,0.0,2020-07-14,0.76
MO,Facebook Ads,0.0,0.0,2020-07-14,3.64
MP,Facebook Ads,0.0,0.0,2020-07-14,0.19
MQ,Facebook Ads,0.0,0.0,2020-07-14,0.41
MR,Facebook Ads,0.0,0.0,2020-07-14,0.28
MS,Facebook Ads,0.0,0.0,2020-07-14,0.02
MT,Facebook Ads,0.0,0.0,2020-07-14,2.55
MU,Facebook Ads,0.0,0.0,2020-07-14,1.53
MV,Facebook Ads,0.0,0.0,2020-07-14,1.43
MW,Facebook Ads,0.0,0.0,2020-07-14,0.46
MZ,Facebook Ads,0.0,0.0,2020-07-14,1.21
NC,Facebook Ads,0.0,0.0,2020-07-14,0.42
NE,Facebook Ads,0.0,0.0,2020-07-14,0.09
NF,Facebook Ads,0.0,0.0,2020-07-14,0.0
NG,Facebook Ads,0.0,0.0,2020-07-14,18.73
NI,Facebook Ads,0.0,0.0,2020-07-14,0.29
NP,Facebook Ads,0.0,0.0,2020-07-14,1.35
NR,Facebook Ads,0.0,0.0,2020-07-14,0.03
NU,Facebook Ads,0.0,0.0,2020-07-14,0.0
NZ,Facebook Ads,0.0,0.0,2020-07-14,23.62
Organic/Unknown,Google Ads,0.0,0.0,2020-07-14,7.06
PA,Facebook Ads,0.0,0.0,2020-07-14,1.96
PE,Facebook Ads,0.0,0.0,2020-07-14,5.03
PF,Facebook Ads,0.0,0.0,2020-07-14,0.43
PG,Facebook Ads,0.0,0.0,2020-07-14,0.38
PK,Facebook Ads,0.0,0.0,2020-07-14,0.73
PM,Facebook Ads,0.0,0.0,2020-07-14,0.0
PS,Facebook Ads,0.0,0.0,2020-07-14,0.92
PT,Facebook Ads,0.0,0.0,2020-07-14,6.76
PW,Facebook Ads,0.0,0.0,2020-07-14,0.08
PY,Facebook Ads,0.0,0.0,2020-07-14,0.79
RE,Facebook Ads,0.0,0.0,2020-07-14,1.13
RS,Facebook Ads,0.0,0.0,2020-07-14,7.32
RW,Facebook Ads,0.0,0.0,2020-07-14,0.35
SB,Facebook Ads,0.0,0.0,2020-07-14,0.03
SC,Facebook Ads,0.0,0.0,2020-07-14,0.27
SE,Facebook Ads,0.0,0.0,2020-07-14,24.38
SH,Facebook Ads,0.0,0.0,2020-07-14,0.0
SI,Facebook Ads,0.0,0.0,2020-07-14,2.91
SJ,Facebook Ads,0.0,0.0,2020-07-14,0.03
SL,Facebook Ads,0.0,0.0,2020-07-14,1.05
SM,Facebook Ads,0.0,0.0,2020-07-14,0.05
SN,Facebook Ads,0.0,0.0,2020-07-14,2.0
SO,Facebook Ads,0.0,0.0,2020-07-14,0.65
SR,Facebook Ads,0.0,0.0,2020-07-14,0.19
SS,Facebook Ads,0.0,0.0,2020-07-14,0.25
ST,Facebook Ads,0.0,0.0,2020-07-14,0.01
SV,Facebook Ads,0.0,0.0,2020-07-14,0.96
SX,Facebook Ads,0.0,0.0,2020-07-14,0.28
SZ,Facebook Ads,0.0,0.0,2020-07-14,0.26
TC,Facebook Ads,0.0,0.0,2020-07-14,0.37
TD,Facebook Ads,0.0,0.0,2020-07-14,0.24
TG,Facebook Ads,0.0,0.0,2020-07-14,0.27
TJ,Facebook Ads,0.0,0.0,2020-07-14,0.09
TK,Facebook Ads,0.0,0.0,2020-07-14,0.0
TL,Facebook Ads,0.0,0.0,2020-07-14,0.08
TM,Facebook Ads,0.0,0.0,2020-07-14,0.04
TN,Facebook Ads,0.0,0.0,2020-07-14,0.88
TO,Facebook Ads,0.0,0.0,2020-07-14,0.05
TT,Facebook Ads,0.0,0.0,2020-07-14,1.41
TV,Facebook Ads,0.0,0.0,2020-07-14,0.0
TW,Facebook Ads,0.0,0.0,2020-07-14,9.81
TZ,Facebook Ads,0.0,0.0,2020-07-14,4.47
UG,Facebook Ads,0.0,0.0,2020-07-14,1.64
UY,Facebook Ads,0.0,0.0,2020-07-14,1.2
UZ,Facebook Ads,0.0,0.0,2020-07-14,0.91
VA,Facebook Ads,0.0,0.0,2020-07-14,0.0
VC,Facebook Ads,0.0,0.0,2020-07-14,0.14
VE,Facebook Ads,0.0,0.0,2020-07-14,0.33
VG,Facebook Ads,0.0,0.0,2020-07-14,0.17
VI,Facebook Ads,0.0,0.0,2020-07-14,0.24
VU,Facebook Ads,0.0,0.0,2020-07-14,0.11
WF,Facebook Ads,0.0,0.0,2020-07-14,0.0
WS,Facebook Ads,0.0,0.0,2020-07-14,0.03
XK,Facebook Ads,0.0,0.0,2020-07-14,0.9
YE,Facebook Ads,0.0,0.0,2020-07-14,0.28
YT,Facebook Ads,0.0,0.0,2020-07-14,0.17
ZA,Facebook Ads,0.0,0.0,2020-07-14,11.44
ZM,Facebook Ads,0.0,0.0,2020-07-14,1.03
AD,Facebook Ads,0.0,0.0,2020-07-15,0.19
AF,Facebook Ads,0.0,0.0,2020-07-15,0.65
AG,Facebook Ads,0.0,0.0,2020-07-15,0.25
AI,Facebook Ads,0.0,0.0,2020-07-15,0.1
AL,Facebook Ads,0.0,0.0,2020-07-15,1.16
AO,Facebook Ads,0.0,0.0,2020-07-15,2.1
AQ,Facebook Ads,0.0,0.0,2020-07-15,0.0
AS,Facebook Ads,0.0,0.0,2020-07-15,0.25
AW,Facebook Ads,0.0,0.0,2020-07-15,0.18
AZ,Facebook Ads,0.0,0.0,2020-07-15,4.13
BA,Facebook Ads,0.0,0.0,2020-07-15,0.89
BB,Facebook Ads,0.0,0.0,2020-07-15,0.45
BD,Facebook Ads,0.0,0.0,2020-07-15,0.01
BF,Facebook Ads,0.0,0.0,2020-07-15,0.57
BI,Facebook Ads,0.0,0.0,2020-07-15,0.08
BJ,Facebook Ads,0.0,0.0,2020-07-15,0.56
BL,Facebook Ads,0.0,0.0,2020-07-15,0.14
BM,Facebook Ads,0.0,0.0,2020-07-15,0.52
BN,Facebook Ads,0.0,0.0,2020-07-15,1.19
BO,Facebook Ads,0.0,0.0,2020-07-15,0.62
BQ,Facebook Ads,0.0,0.0,2020-07-15,0.08
BS,Facebook Ads,0.0,0.0,2020-07-15,1.6
BT,Facebook Ads,0.0,0.0,2020-07-15,0.1
BW,Facebook Ads,0.0,0.0,2020-07-15,2.62
BY,Facebook Ads,0.0,0.0,2020-07-15,4.26
BZ,Facebook Ads,0.0,0.0,2020-07-15,0.2
CF,Facebook Ads,0.0,0.0,2020-07-15,0.07
CG,Facebook Ads,0.0,0.0,2020-07-15,0.19
CI,Facebook Ads,0.0,0.0,2020-07-15,0.7
CK,Facebook Ads,0.0,0.0,2020-07-15,0.0
CM,Facebook Ads,0.0,0.0,2020-07-15,0.5
CN,Facebook Ads,0.0,0.0,2020-07-15,10.7
CV,Facebook Ads,0.0,0.0,2020-07-15,0.27
CW,Facebook Ads,0.0,0.0,2020-07-15,0.18
CY,Facebook Ads,0.0,0.0,2020-07-15,2.68
CZ,Facebook Ads,0.0,0.0,2020-07-15,14.4
DJ,Facebook Ads,0.0,0.0,2020-07-15,0.17
DK,Facebook Ads,0.0,0.0,2020-07-15,12.8
DM,Facebook Ads,0.0,0.0,2020-07-15,0.08
DO,Facebook Ads,0.0,0.0,2020-07-15,6.93
DZ,Facebook Ads,0.0,0.0,2020-07-15,0.96
EC,Facebook Ads,0.0,0.0,2020-07-15,3.76
ER,Facebook Ads,0.0,0.0,2020-07-15,0.0
ET,Facebook Ads,0.0,0.0,2020-07-15,0.18
FI,Facebook Ads,0.0,0.0,2020-07-15,11.48
FJ,Facebook Ads,0.0,0.0,2020-07-15,0.51
FK,Facebook Ads,0.0,0.0,2020-07-15,0.01
FM,Facebook Ads,0.0,0.0,2020-07-15,0.01
FO,Facebook Ads,0.0,0.0,2020-07-15,0.37
FR,Facebook Ads,0.0,0.0,2020-07-15,47.07
GA,Facebook Ads,0.0,0.0,2020-07-15,0.12
GB,Facebook Ads,0.0,0.0,2020-07-15,52.38
GD,Facebook Ads,0.0,0.0,2020-07-15,0.18
GE,Facebook Ads,0.0,0.0,2020-07-15,1.94
GF,Facebook Ads,0.0,0.0,2020-07-15,0.26
GG,Facebook Ads,0.0,0.0,2020-07-15,0.13
GI,Facebook Ads,0.0,0.0,2020-07-15,0.19
GL,Facebook Ads,0.0,0.0,2020-07-15,0.26
GM,Facebook Ads,0.0,0.0,2020-07-15,0.25
GN,Facebook Ads,0.0,0.0,2020-07-15,0.17
GP,Facebook Ads,0.0,0.0,2020-07-15,0.38
GQ,Facebook Ads,0.0,0.0,2020-07-15,0.12
GR,Facebook Ads,0.0,0.0,2020-07-15,15.07
GT,Facebook Ads,0.0,0.0,2020-07-15,1.24
GU,Facebook Ads,0.0,0.0,2020-07-15,1.19
GW,Facebook Ads,0.0,0.0,2020-07-15,0.05
GY,Facebook Ads,0.0,0.0,2020-07-15,0.64
HN,Facebook Ads,0.0,0.0,2020-07-15,1.44
HR,Facebook Ads,0.0,0.0,2020-07-15,8.43
HT,Facebook Ads,0.0,0.0,2020-07-15,0.72
HU,Facebook Ads,0.0,0.0,2020-07-15,8.92
ID,Facebook Ads,0.0,0.0,2020-07-15,11.0
IE,Facebook Ads,0.0,0.0,2020-07-15,19.26
IM,Facebook Ads,0.0,0.0,2020-07-15,0.32
IQ,Facebook Ads,0.0,0.0,2020-07-15,0.86
IS,Facebook Ads,0.0,0.0,2020-07-15,3.5
JM,Facebook Ads,0.0,0.0,2020-07-15,2.65
JO,Facebook Ads,0.0,0.0,2020-07-15,4.77
KE,Facebook Ads,0.0,0.0,2020-07-15,3.23
KG,Facebook Ads,0.0,0.0,2020-07-15,0.58
KH,Facebook Ads,0.0,0.0,2020-07-15,2.48
KI,Facebook Ads,0.0,0.0,2020-07-15,0.0
KM,Facebook Ads,0.0,0.0,2020-07-15,0.03
KN,Facebook Ads,0.0,0.0,2020-07-15,0.29
KR,Facebook Ads,0.0,0.0,2020-07-15,14.21
KY,Facebook Ads,0.0,0.0,2020-07-15,0.81
LA,Facebook Ads,0.0,0.0,2020-07-15,0.61
LB,Facebook Ads,0.0,0.0,2020-07-15,2.52
LC,Facebook Ads,0.0,0.0,2020-07-15,0.27
LI,Facebook Ads,0.0,0.0,2020-07-15,0.19
LK,Facebook Ads,0.0,0.0,2020-07-15,1.01
LR,Facebook Ads,0.0,0.0,2020-07-15,0.46
LS,Facebook Ads,0.0,0.0,2020-07-15,0.18
LT,Facebook Ads,0.0,0.0,2020-07-15,1.25
LU,Facebook Ads,0.0,0.0,2020-07-15,4.23
LV,Facebook Ads,0.0,0.0,2020-07-15,1.5
LY,Facebook Ads,0.0,0.0,2020-07-15,0.41
MC,Facebook Ads,0.0,0.0,2020-07-15,0.67
MD,Facebook Ads,0.0,0.0,2020-07-15,2.1
ME,Facebook Ads,0.0,0.0,2020-07-15,0.88
MF,Facebook Ads,0.0,0.0,2020-07-15,0.09
MG,Facebook Ads,0.0,0.0,2020-07-15,0.34
MH,Facebook Ads,0.0,0.0,2020-07-15,0.05
MK,Facebook Ads,0.0,0.0,2020-07-15,1.44
ML,Facebook Ads,0.0,0.0,2020-07-15,0.61
MM,Facebook Ads,0.0,0.0,2020-07-15,0.65
MN,Facebook Ads,0.0,0.0,2020-07-15,2.51
MO,Facebook Ads,0.0,0.0,2020-07-15,0.78
MP,Facebook Ads,0.0,0.0,2020-07-15,0.16
MQ,Facebook Ads,0.0,0.0,2020-07-15,0.33
MR,Facebook Ads,0.0,0.0,2020-07-15,0.37
MS,Facebook Ads,0.0,0.0,2020-07-15,0.03
MT,Facebook Ads,0.0,0.0,2020-07-15,2.33
MU,Facebook Ads,0.0,0.0,2020-07-15,1.27
MV,Facebook Ads,0.0,0.0,2020-07-15,1.61
MW,Facebook Ads,0.0,0.0,2020-07-15,0.64
MZ,Facebook Ads,0.0,0.0,2020-07-15,0.9
NC,Facebook Ads,0.0,0.0,2020-07-15,0.55
NE,Facebook Ads,0.0,0.0,2020-07-15,0.08
NF,Facebook Ads,0.0,0.0,2020-07-15,0.01
NI,Facebook Ads,0.0,0.0,2020-07-15,0.58
NP,Facebook Ads,0.0,0.0,2020-07-15,1.03
NR,Facebook Ads,0.0,0.0,2020-07-15,0.02
NU,Facebook Ads,0.0,0.0,2020-07-15,0.02
Organic/Unknown,Google Ads,0.0,0.0,2020-07-15,13.36
PA,Facebook Ads,0.0,0.0,2020-07-15,2.22
PF,Facebook Ads,0.0,0.0,2020-07-15,0.49
PK,Facebook Ads,0.0,0.0,2020-07-15,0.99
PM,Facebook Ads,0.0,0.0,2020-07-15,0.01
PR,Facebook Ads,0.0,0.0,2020-07-15,6.16
PS,Facebook Ads,0.0,0.0,2020-07-15,0.76
PT,Facebook Ads,0.0,0.0,2020-07-15,8.74
PW,Facebook Ads,0.0,0.0,2020-07-15,0.11
PY,Facebook Ads,0.0,0.0,2020-07-15,0.76
RE,Facebook Ads,0.0,0.0,2020-07-15,0.59
RS,Facebook Ads,0.0,0.0,2020-07-15,5.71
RW,Facebook Ads,0.0,0.0,2020-07-15,0.24
SB,Facebook Ads,0.0,0.0,2020-07-15,0.0
SC,Facebook Ads,0.0,0.0,2020-07-15,0.24
SI,Facebook Ads,0.0,0.0,2020-07-15,3.0
SJ,Facebook Ads,0.0,0.0,2020-07-15,0.03
SK,Facebook Ads,0.0,0.0,2020-07-15,12.72
SL,Facebook Ads,0.0,0.0,2020-07-15,0.95
SM,Facebook Ads,0.0,0.0,2020-07-15,0.05
SN,Facebook Ads,0.0,0.0,2020-07-15,1.44
SO,Facebook Ads,0.0,0.0,2020-07-15,0.68
SR,Facebook Ads,0.0,0.0,2020-07-15,0.25
SS,Facebook Ads,0.0,0.0,2020-07-15,0.28
ST,Facebook Ads,0.0,0.0,2020-07-15,0.02
SV,Facebook Ads,0.0,0.0,2020-07-15,0.89
SX,Facebook Ads,0.0,0.0,2020-07-15,0.17
SZ,Facebook Ads,0.0,0.0,2020-07-15,0.16
TC,Facebook Ads,0.0,0.0,2020-07-15,0.33
TD,Facebook Ads,0.0,0.0,2020-07-15,0.16
TG,Facebook Ads,0.0,0.0,2020-07-15,0.29
TJ,Facebook Ads,0.0,0.0,2020-07-15,0.14
TK,Facebook Ads,0.0,0.0,2020-07-15,0.02
TL,Facebook Ads,0.0,0.0,2020-07-15,0.02
TM,Facebook Ads,0.0,0.0,2020-07-15,0.09
TN,Facebook Ads,0.0,0.0,2020-07-15,0.75
TO,Facebook Ads,0.0,0.0,2020-07-15,0.03
TT,Facebook Ads,0.0,0.0,2020-07-15,1.16
TV,Facebook Ads,0.0,0.0,2020-07-15,0.0
UG,Facebook Ads,0.0,0.0,2020-07-15,1.18
UZ,Facebook Ads,0.0,0.0,2020-07-15,1.12
VA,Facebook Ads,0.0,0.0,2020-07-15,0.0
VC,Facebook Ads,0.0,0.0,2020-07-15,0.16
VE,Facebook Ads,0.0,0.0,2020-07-15,0.61
VG,Facebook Ads,0.0,0.0,2020-07-15,0.34
VI,Facebook Ads,0.0,0.0,2020-07-15,0.26
VU,Facebook Ads,0.0,0.0,2020-07-15,0.03
WF,Facebook Ads,0.0,0.0,2020-07-15,0.01
WS,Facebook Ads,0.0,0.0,2020-07-15,0.02
XK,Facebook Ads,0.0,0.0,2020-07-15,0.67
YE,Facebook Ads,0.0,0.0,2020-07-15,0.22
YT,Facebook Ads,0.0,0.0,2020-07-15,0.09
ZA,Facebook Ads,0.0,0.0,2020-07-15,6.57
ZM,Facebook Ads,0.0,0.0,2020-07-15,0.8
ZW,Facebook Ads,0.0,0.0,2020-07-15,1.1
AD,Facebook Ads,0.0,0.0,2020-07-16,0.56
AF,Facebook Ads,0.0,0.0,2020-07-16,0.66
AG,Facebook Ads,0.0,0.0,2020-07-16,0.43
AI,Facebook Ads,0.0,0.0,2020-07-16,0.11
AL,Facebook Ads,0.0,0.0,2020-07-16,1.26
AO,Facebook Ads,0.0,0.0,2020-07-16,4.05
AQ,Facebook Ads,0.0,0.0,2020-07-16,0.0
AS,Facebook Ads,0.0,0.0,2020-07-16,0.14
AW,Facebook Ads,0.0,0.0,2020-07-16,0.46
BA,Facebook Ads,0.0,0.0,2020-07-16,1.87
BB,Facebook Ads,0.0,0.0,2020-07-16,0.61
BD,Facebook Ads,0.0,0.0,2020-07-16,0.01
BF,Facebook Ads,0.0,0.0,2020-07-16,0.47
BG,Facebook Ads,0.0,0.0,2020-07-16,14.51
BH,Facebook Ads,0.0,0.0,2020-07-16,7.63
BI,Facebook Ads,0.0,0.0,2020-07-16,0.03
BJ,Facebook Ads,0.0,0.0,2020-07-16,0.58
BL,Facebook Ads,0.0,0.0,2020-07-16,0.15
BM,Facebook Ads,0.0,0.0,2020-07-16,0.67
BN,Facebook Ads,0.0,0.0,2020-07-16,2.02
BO,Facebook Ads,0.0,0.0,2020-07-16,1.55
BQ,Facebook Ads,0.0,0.0,2020-07-16,0.13
BT,Facebook Ads,0.0,0.0,2020-07-16,0.16
BW,Facebook Ads,0.0,0.0,2020-07-16,3.77
BY,Facebook Ads,0.0,0.0,2020-07-16,5.57
BZ,Facebook Ads,0.0,0.0,2020-07-16,0.24
CD,Facebook Ads,0.0,0.0,2020-07-16,1.15
CF,Facebook Ads,0.0,0.0,2020-07-16,0.09
CG,Facebook Ads,0.0,0.0,2020-07-16,0.49
CI,Facebook Ads,0.0,0.0,2020-07-16,1.49
CK,Facebook Ads,0.0,0.0,2020-07-16,0.03
CM,Facebook Ads,0.0,0.0,2020-07-16,0.6
CR,Facebook Ads,0.0,0.0,2020-07-16,10.87
CV,Facebook Ads,0.0,0.0,2020-07-16,0.53
CW,Facebook Ads,0.0,0.0,2020-07-16,0.3
DJ,Facebook Ads,0.0,0.0,2020-07-16,0.26
DM,Facebook Ads,0.0,0.0,2020-07-16,0.07
DZ,Facebook Ads,0.0,0.0,2020-07-16,1.22
EC,Facebook Ads,0.0,0.0,2020-07-16,7.2
EE,Facebook Ads,0.0,0.0,2020-07-16,2.2
ER,Facebook Ads,0.0,0.0,2020-07-16,0.01
ET,Facebook Ads,0.0,0.0,2020-07-16,0.29
FI,Facebook Ads,0.0,0.0,2020-07-16,28.11
FJ,Facebook Ads,0.0,0.0,2020-07-16,0.71
FK,Facebook Ads,0.0,0.0,2020-07-16,0.03
FM,Facebook Ads,0.0,0.0,2020-07-16,0.05
FO,Facebook Ads,0.0,0.0,2020-07-16,0.72
GA,Facebook Ads,0.0,0.0,2020-07-16,0.33
GB,Facebook Ads,0.0,0.0,2020-07-16,89.42
GD,Facebook Ads,0.0,0.0,2020-07-16,0.21
GF,Facebook Ads,0.0,0.0,2020-07-16,0.31
GG,Facebook Ads,0.0,0.0,2020-07-16,0.25
GI,Facebook Ads,0.0,0.0,2020-07-16,0.21
GL,Facebook Ads,0.0,0.0,2020-07-16,0.56
GM,Facebook Ads,0.0,0.0,2020-07-16,0.27
GN,Facebook Ads,0.0,0.0,2020-07-16,0.3
GP,Facebook Ads,0.0,0.0,2020-07-16,0.26
GQ,Facebook Ads,0.0,0.0,2020-07-16,0.08
GR,Facebook Ads,0.0,0.0,2020-07-16,25.3
GT,Facebook Ads,0.0,0.0,2020-07-16,2.69
GU,Facebook Ads,0.0,0.0,2020-07-16,1.46
GW,Facebook Ads,0.0,0.0,2020-07-16,0.05
GY,Facebook Ads,0.0,0.0,2020-07-16,0.84
HN,Facebook Ads,0.0,0.0,2020-07-16,2.05
HT,Facebook Ads,0.0,0.0,2020-07-16,0.59
HU,Facebook Ads,0.0,0.0,2020-07-16,18.1
IM,Facebook Ads,0.0,0.0,2020-07-16,0.38
IS,Facebook Ads,0.0,0.0,2020-07-16,4.14
